bldg_id,BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,,HeatingEnergykwh,CoolingEnergy
63470,Mobile Home,0.937146424,840.8,1474.8,1,West,50.4,0.059942912,,5770.569372,1601.340327
63494,Single-Family Detached,0.995742895,2512.8,3775,2,Southwest,333.1,0.132561286,,13548.08944,3772.996957
63504,3 or 4 Unit,0.875751516,975.8,975.8,4,Southeast,87.8,0.089977454,,1332.301085,1835.797184
63514,Single-Family Detached,0.928814344,3913.8,6995.3,2,Southeast,309.1,0.078976953,,2701.236053,11192.67724
63568,Single-Family Detached,0.871514547,912.8,1599.2,1,East,124.2,0.136064855,,10686.25043,4309.903158
63589,20 to 49 Unit,0.92112127,148.8,771.8,3,Southeast,22.3,0.149865591,,723.8855433,638.894933
63714,Single-Family Detached,0.832924253,1376,3074,1,South,165.2,0.12005814,,11239.56861,6283.443745
63738,50 or more Unit,0.339125205,662.2,662.2,35,Northwest,198.7,0.300060405,,438.14125,1727.360888
63758,Mobile Home,0.984889259,576.4,874.4,1,South,52,0.090215128,,646.5147808,922.0015868
63761,Single-Family Detached,0.988418785,2811.6,4351.7,2,North,252.9,0.089948784,,32245.1445,6266.152551
63774,Single-Family Detached,0.995742895,2512.8,3775,2,Southeast,221.8,0.088268067,,18396.07108,4315.178437
63786,Single-Family Detached,0.995742895,2512.8,3775,2,West,221.8,0.088268067,,6489.179635,3686.247921
63797,Mobile Home,0.937146424,840.8,1474.8,1,South,151.2,0.179828735,,397.4043712,2424.283892
63801,Single-Family Detached,0.832924253,1625,3611,1,Southeast,223.4,0.137476923,,24635.55416,7682.565033
63842,Single-Family Detached,0.871514547,1111.4,2013.4,1,South,65.5,0.058934677,,1477.371265,4325.435925
63927,Single-Family Detached,0.744529875,2381,6081.6,1,South,346,0.145317094,,4378.481789,4447.35349
63986,Single-Family Detached,0.968042554,3402.8,5575.2,2,East,393.1,0.115522511,,19363.20561,4139.335795
64046,Single-Family Detached,0.988418785,2811.6,4351.7,2,North,252.9,0.089948784,,8405.278293,4211.431278
64080,50 or more Unit,0.989937806,148.8,148.8,2,West,26.8,0.180107527,,1174.335778,596.1065568
64105,Mobile Home,0.871514547,1170.2,2398.2,1,North,175.4,0.149888908,,7689.305668,2830.187325
64194,Single-Family Detached,0.928814344,4373.8,7819,2,East,309.1,0.070670813,,10094.53994,10924.51721
64197,Single-Family Detached,0.832924253,1680,3954,1,South,144.1,0.08577381,,3129.119816,3715.848099
64213,3 or 4 Unit,0.997557105,662.2,1516.2,2,South,119.3,0.180157052,,1643.835633,2176.052696
64231,Single-Family Detached,0.979627785,3085.8,5065.8,2,South,211,0.06837773,,20952.23695,5053.717534
64261,Single-Family Detached,0.871514547,1170.2,2398.2,1,West,210.6,0.179969236,,2625.330646,3907.223507
64294,10 to 19 Unit,0.989937806,148.8,771.8,2,North,26.8,0.180107527,,1122.75527,1540.088473
64325,Single-Family Detached,0.871514547,1429,2945,1,North,156.6,0.109587124,,4856.773775,3754.53348
64330,Single-Family Detached,0.871514547,1340.8,2713.8,1,Southeast,105.4,0.078609785,,3786.478227,3302.910961
64469,Single-Family Detached,0.979627785,3085.8,5065.8,2,South,211,0.06837773,,7274.023961,4498.054785
64488,Single-Family Detached,0.744529875,2766.8,7111.4,1,Northeast,257.4,0.093031661,,24168.69194,3398.745201
64501,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,156.6,0.095627748,,2814.068415,2698.305343
64555,Single-Family Detached,0.871514547,1637.6,3332.5,1,Southeast,156.6,0.095627748,,5523.217388,6818.591519
64564,Single-Family Detached,0.968042554,2946.8,4797.2,2,East,489.2,0.166010588,,32383.76711,6252.671282
64630,Single-Family Detached,0.988418785,2355.6,3573.6,2,Northeast,396.7,0.1684072,,15084.36798,5117.020885
64657,Single-Family Detached,0.670787006,3639.4,10529.8,1,Southwest,340.8,0.093641809,,13724.81129,3562.278858
64672,3 or 4 Unit,0.959311028,406.6,728.6,2,Southeast,48.7,0.119773733,,696.6299338,1289.219637
64677,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,105.4,0.078609785,,18381.71059,3385.850074
64722,5 to 9 Unit,0.962018974,764.5,764.5,3,North,229.2,0.299803793,,1780.992893,4022.693509
64723,Single-Family Detached,0.832924253,1611.8,3510.2,1,North,165.2,0.102494106,,13485.37222,6346.454025
64766,5 to 9 Unit,0.99999585,402.4,1540.4,2,East,72.4,0.179920477,,2162.864498,1116.600777
64818,Single-Family Detached,0.968042554,3101,5188,2,Northwest,227.1,0.073234441,,5124.054591,2895.542173
64819,Mobile Home,0.832924253,1376,3074,1,South,123.8,0.08997093,,525.1833578,2377.392522
64828,2 Unit,0.99999585,1126.6,1126.6,2,Southwest,169,0.150008876,,11378.77737,921.7085157
64871,Single-Family Detached,0.871514547,1170.2,2398.2,1,Northwest,140.4,0.119979491,,7319.156906,5433.830712
64941,50 or more Unit,0.943945833,174.3,174.3,3,South,31.4,0.180149168,,953.0671202,702.1982841
64983,Mobile Home,0.906940775,991.2,1872.2,1,West,148.6,0.14991929,,991.7525015,2885.870828
65089,3 or 4 Unit,0.880032866,563.3,1701.3,1,Southwest,50.7,0.090005326,,3724.640231,2617.417727
65112,Single-Family Detached,0.871514547,1637.6,3332.5,1,West,125.4,0.076575476,,2442.74737,3752.481982
65144,Single-Family Detached,0.871514547,1170.2,2398.2,1,West,70.2,0.059989745,,5786.981352,3103.622633
65150,Single-Family Detached,0.995742895,2512.8,3775,2,South,277.6,0.110474371,,5623.154623,4888.425451
65170,50 or more Unit,0.99999585,201.2,1339.2,2,West,36.2,0.179920477,,2381.202445,1666.402105
65183,Single-Family Attached,0.999939426,586,1189.5,2,West,70.4,0.120136519,,8795.648959,2319.071378
65199,Single-Family Detached,0.832924253,2027.8,4570.2,1,North,108,0.05325969,,4679.465778,2841.324026
65230,50 or more Unit,0.788820681,201.2,1339.2,6,South,60.3,0.299701789,,1474.440554,2147.624802
65267,Single-Family Detached,0.988418785,2757.6,4136.6,2,Northeast,264.5,0.095916739,,10560.22987,3421.018602
65270,Single-Family Detached,0.979627785,2629.8,4126.8,2,North,366.5,0.13936421,,39667.16935,67.99248828
65293,Single-Family Detached,0.937146424,1175.2,2097.2,1,South,111.6,0.09496256,,314.1721872,1513.419006
65310,3 or 4 Unit,0.938603786,565.5,1188.5,1,Northwest,84.8,0.149955791,,6299.269582,913.5025257
65324,Single-Family Detached,0.773567127,1728,4406,1,Northwest,259.2,0.15,,7056.858298,7964.792474
65385,Single-Family Detached,0.832924253,1611.8,3510.2,1,West,206.4,0.12805559,,9645.848133,5024.703498
65468,Single-Family Detached,0.801044342,2142,4900.1,1,West,85,0.03968254,,1948.336475,7056.565228
65472,Single-Family Detached,0.996229529,3576.7,4778.2,3,North,350.9,0.098107194,,34905.3506,5219.888831
65478,Single-Family Detached,0.871514547,1170.2,2398.2,1,East,140.4,0.119979491,,3697.677693,3524.179619
65482,Single-Family Detached,0.906940775,1113.6,2098.6,1,West,148.6,0.133441092,,9924.26565,4796.694206
65488,20 to 49 Unit,0.962018974,201.2,201.2,3,East,30.2,0.150099404,,351.099142,1246.138191
65501,Single-Family Detached,0.995742895,1946,2795,2,South,174.9,0.08987667,,3180.993396,5412.436524
65531,Mobile Home,0.871514547,1170.2,2398.2,1,West,70.2,0.059989745,,497.048535,1065.899482
65542,2 Unit,0.910018263,662.2,1516.2,1,Northwest,59.6,0.09000302,,13418.55202,1600.754185
65627,Single-Family Detached,0.99988623,1408,1865.6,2,North,162.3,0.115269886,,3443.585074,3908.981934
65676,50 or more Unit,0.355425891,563.3,563.3,35,South,168.9,0.299840227,,2474.692117,4130.543663
65677,Mobile Home,0.871514547,1170.2,2398.2,1,South,105.4,0.090070073,,1222.692505,3083.6938
65690,Single-Family Detached,0.871514547,1340.8,2713.8,1,North,210.6,0.157070406,,2693.323135,5633.412111
65696,Single-Family Detached,0.801044342,1861.2,4297.4,1,West,93.6,0.050290135,,4437.682144,2389.408435
65719,Mobile Home,0.937146424,840.8,1474.8,1,Southwest,50.4,0.059942912,,656.7722683,2775.969176
65743,5 to 9 Unit,0.99999585,563.3,1701.3,2,South,50.7,0.090005326,,2129.161325,0
65752,Single-Family Detached,0.999287263,3480.6,4714.2,3,East,299.3,0.085990921,,9723.511966,5871.38582
65758,20 to 49 Unit,0.99999585,563.3,1701.3,2,Northeast,67.5,0.119829576,,592.0035618,1600.754185
65760,Single-Family Detached,0.801044342,1861.2,4297.4,1,East,187,0.100472813,,30704.76295,7662.929272
65788,Single-Family Detached,0.801044342,2265.2,5345.4,1,North,246.7,0.108908706,,13529.62595,7898.851483
65890,50 or more Unit,0.875751516,174.3,174.3,4,West,52.3,0.300057372,,2905.799661,889.4706979
65911,Single-Family Detached,0.832924253,1611.8,3510.2,1,West,206.4,0.12805559,,16164.04181,7851.960112
65915,10 to 19 Unit,0.989937806,416.7,1039.7,2,North,75,0.179985601,,1326.439663,1486.456468
65920,Mobile Home,0.937146424,840.8,1474.8,1,East,100.8,0.119885823,,311.5345476,1107.808645
65924,Single-Family Detached,0.801044342,2142,4900.1,1,North,255.1,0.119094304,,20422.36445,3558.762005
66027,Single-Family Detached,0.871514547,1637.6,3332.5,1,Southwest,125.4,0.076575476,,1177.55956,2256.35417
66047,Single-Family Detached,0.988418785,2757.6,4136.6,2,East,198.4,0.07194662,,20796.03007,10107.43507
66060,2 Unit,0.989937806,833.4,833.4,2,West,75,0.089992801,,2123.006832,1045.970649
66063,Single-Family Detached,0.99988623,1654.8,2268.8,2,Southeast,198.5,0.119954073,,7091.440685,1921.080865
66086,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,105.4,0.078609785,,2888.508467,3533.850964
66094,Single-Family Detached,0.832924253,1611.8,3510.2,1,East,206.4,0.12805559,,22694.83753,5989.786532
66097,Single-Family Attached,0.988871039,782.4,1858.4,2,North,46.8,0.059815951,,10455.31043,2858.908289
66107,Single-Family Detached,0.995742895,2064,3013.2,2,West,350.4,0.169767442,,34414.45656,67.99248828
66192,Single-Family Detached,0.801044342,1850.6,4605.6,1,Northwest,123.4,0.066681076,,27549.26674,3846.557796
66197,Single-Family Detached,0.773567127,2100,5094,1,South,311,0.148095238,,4720.788799,7054.513731
66221,Single-Family Detached,0.968042554,3402.8,5575.2,2,South,314.5,0.092423886,,25985.14643,3270.380072
66222,Mobile Home,0.832924253,1376,3074,1,Southeast,165.2,0.12005814,,3577.518553,3150.220933
66236,Mobile Home,0.906940775,991.2,1872.2,1,West,118.8,0.119854722,,2040.067719,1891.773758
66313,Single-Family Detached,0.832924253,1680,3954,1,East,216,0.128571429,,2835.755675,3636.132768
66355,Single-Family Detached,0.979627785,3085.8,5065.8,2,Northwest,704.5,0.228303843,,27409.76491,8164.960015
66370,50 or more Unit,0.640964641,201.2,201.2,10,Southwest,60.3,0.299701789,,437.2620367,1367.762684
66434,Single-Family Detached,0.995742895,2330,3323,2,East,175,0.075107296,,15343.44281,67.99248828
66445,Single-Family Detached,0.832924253,2027.8,4570.2,1,Southeast,144.1,0.071062235,,6605.821922,3048.818343
66557,Single-Family Detached,0.832924253,1376,3074,1,West,247.6,0.17994186,,2838.100244,6833.831215
66582,Single-Family Detached,0.773567127,2494.4,6132.4,1,South,229.6,0.092046183,,18111.79213,2379.737089
66614,Single-Family Detached,0.871514547,1170.2,2398.2,1,North,140.4,0.119979491,,4034.123281,3478.167461
66619,Single-Family Detached,0.988418785,2355.6,3573.6,2,Southwest,132.3,0.056164035,,3057.317404,3308.479312
66622,Single-Family Detached,0.995742895,2512.8,3775,2,East,166.4,0.066220949,,893.866764,3553.779797
66640,Single-Family Detached,0.988418785,2355.6,3573.6,2,North,198.4,0.084224826,,6293.701232,5053.131392
66714,Single-Family Detached,0.801044342,1558.6,3737.6,1,North,93.6,0.060053895,,8885.328705,7405.319801
66743,Single-Family Detached,0.801044342,1861.2,4297.4,1,Southwest,187,0.100472813,,36620.40251,4445.595063
66786,Single-Family Detached,0.871514547,1340.8,2713.8,1,Southeast,70.2,0.052356802,,32300.53493,3967.889219
66787,Single-Family Detached,0.801044342,2265.2,5345.4,1,West,205.6,0.090764612,,10239.61012,6504.419331
66789,Single-Family Detached,0.801044342,1861.2,4297.4,1,Northeast,187,0.100472813,,15789.79005,4337.158767
66806,5 to 9 Unit,0.880032866,201.2,1339.2,1,North,36.2,0.179920477,,1290.098851,1198.074535
66857,Single-Family Detached,0.979627785,3085.8,5065.8,2,Southeast,422.7,0.136982306,,42567.10759,4263.011787
66859,Mobile Home,0.906940775,991.2,1872.2,1,Northwest,297.4,0.300040355,,2139.418813,4960.227863
66862,Single-Family Detached,0.832924253,1625,3611,1,East,149,0.091692308,,914.3817389,3084.573013
66888,Mobile Home,0.832924253,1376,3074,1,East,123.8,0.08997093,,6622.526973,2462.676202
66903,20 to 49 Unit,0.865754458,107,429,3,West,32.1,0.3,,152.3969564,1163.492149
66927,Single-Family Detached,0.801044342,2265.2,5345.4,1,West,164.4,0.072576373,,4126.733739,2320.536733
66948,10 to 19 Unit,0.99999585,201.2,201.2,2,East,36.2,0.179920477,,192.8407642,430.8144731
66971,Single-Family Detached,0.99988623,2142,3029.6,2,South,148.8,0.069467787,,15944.82465,3465.272334
66974,Single-Family Detached,0.979627785,2629.8,4126.8,2,Southwest,293.2,0.111491368,,7157.674747,3189.199386
66978,Single-Family Attached,0.774326864,1768.4,4745.8,1,North,105.2,0.059488803,,27039.32307,4235.463106
67094,Mobile Home,0.871514547,1170.2,2398.2,1,West,140.4,0.119979491,,1483.818828,1880.637057
67096,3 or 4 Unit,0.99999585,764.5,1902.5,2,West,114.7,0.150032701,,6833.245072,2647.017906
67134,Single-Family Detached,0.832924253,2027.8,4570.2,1,East,180,0.088766151,,7937.243793,2135.608888
67182,Single-Family Detached,0.928814344,4373.8,7819,2,Southwest,309.1,0.070670813,,298.0532784,5709.317518
67213,Single-Family Detached,0.801044342,1558.6,3737.6,1,North,234,0.150134736,,16078.17198,5103.539616
67223,Single-Family Detached,0.871514547,1429,2945,1,North,125.4,0.087753674,,6392.173111,4204.397573
67236,Single-Family Attached,0.873464516,414.4,1621.4,1,South,37.2,0.08976834,,9138.835181,3780.323734
67280,Single-Family Detached,0.871514547,1340.8,2713.8,1,Southeast,105.4,0.078609785,,9045.638581,3384.091647
67339,Single-Family Detached,0.98205407,2861.1,3684,3,North,340.1,0.118870365,,14312.12571,3440.068222
67340,Single-Family Detached,0.744529875,1588.2,3438.6,1,North,163,0.10263191,,12994.47818,3395.228348
67460,Single-Family Detached,0.832924253,2027.8,4570.2,1,Northeast,360,0.177532301,,12683.52977,4906.302785
67471,20 to 49 Unit,0.77509031,859.2,3507.2,1,Northwest,103.1,0.119995345,,1203.349814,1378.313243
67533,5 to 9 Unit,0.997557105,487.9,487.9,2,South,58.5,0.119901619,,76.19847824,926.9837949
67583,Mobile Home,0.937146424,840.8,1474.8,1,East,50.4,0.059942912,,1388.27766,1560.603448
67630,Mobile Home,0.871514547,1170.2,2398.2,1,West,105.4,0.090070073,,4273.562345,3253.968092
67638,5 to 9 Unit,0.938603786,416.7,1039.7,1,East,75,0.179985601,,5069.543372,894.1598351
67646,Single-Family Detached,0.801044342,2265.2,5345.4,1,East,123.4,0.054476426,,12078.04495,8484.114411
67672,Single-Family Detached,0.984889259,617.8,951,1,West,86.4,0.139851084,,2092.527441,1719.154897
67713,Single-Family Attached,0.996000752,690.8,1628.8,2,East,82.8,0.119861031,,1402.345071,1917.270941
67727,Single-Family Detached,0.988418785,2811.6,4351.7,2,North,252.9,0.089948784,,1950.094901,5989.200391
67742,Single-Family Detached,0.995742895,2064,3013.2,2,North,174.9,0.084738372,,2641.449555,5484.825078
67749,Single-Family Detached,0.928814344,4463.8,8070,2,South,300.5,0.067319324,,3116.22469,10661.92553
67820,2 Unit,0.989485024,1535.6,3650.6,2,North,184.2,0.119953113,,3459.410913,2266.904728
67837,5 to 9 Unit,0.997557105,487.9,487.9,2,South,43.9,0.089977454,,466.5691437,1390.622228
67870,3 or 4 Unit,0.910018263,662.2,1516.2,1,Northeast,79.4,0.119903352,,3546.45302,649.7385626
67879,Mobile Home,0.871514547,1170.2,2398.2,1,West,140.4,0.119979491,,914.67481,1887.08462
67894,2 Unit,0.938603786,565.5,1188.5,1,North,84.8,0.149955791,,977.3920191,2603.643387
67896,Single-Family Detached,0.928814344,3917.8,7041,2,Southeast,317.9,0.081142478,,12953.15516,12601.46987
67906,Single-Family Detached,0.670787006,2427.8,5873,1,East,194.2,0.079990115,,2338.120998,1345.489283
67911,Single-Family Detached,0.773567127,2100,5094,1,South,311,0.148095238,,12634.00076,5263.849491
67917,Single-Family Detached,0.871514547,1340.8,2713.8,1,North,140.4,0.104713604,,474.4820626,2804.397071
67918,Mobile Home,0.832924253,1376,3074,1,East,247.6,0.17994186,,4779.696083,4894.286872
67930,Single-Family Detached,0.979627785,3085.8,4904.8,2,North,211,0.06837773,,36924.3172,5238.352308
67971,50 or more Unit,0.943945833,174.3,1028.3,3,North,31.4,0.180149168,,134.5196212,1101.947224
67991,Single-Family Detached,0.801044342,1861.2,4297.4,1,South,93.6,0.050290135,,17675.40931,5445.260484
67993,Single-Family Detached,0.995742895,2330,3467,2,Southwest,333.1,0.142961373,,22952.447,67.99248828
67995,Single-Family Detached,0.906940775,1113.6,2098.6,1,West,89.2,0.080100575,,5801.048763,2899.93824
68050,10 to 19 Unit,0.92112127,416.7,1039.7,3,Southeast,62.5,0.149988001,,1310.320755,1213.314231
68073,Single-Family Detached,0.99988623,2142,2989.4,2,South,198.5,0.092670401,,2815.2407,1695.12307
68225,10 to 19 Unit,0.962018974,563.3,563.3,3,West,67.5,0.119829576,,634.791938,1813.816853
68255,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,140.4,0.104713604,,5627.257618,3285.033626
68266,10 to 19 Unit,0.997557105,487.9,1341.9,2,South,146.4,0.300061488,,2837.807173,1390.9153
68296,Single-Family Detached,0.801044342,1850.6,4605.6,1,South,123.4,0.066681076,,12216.37449,3097.761212
68299,Single-Family Detached,0.832924253,2027.8,4570.2,1,Northeast,144.1,0.071062235,,9463.557927,3583.966117
68330,Mobile Home,0.906940775,991.2,1872.2,1,Southeast,89.2,0.089991929,,662.0475475,880.6785659
68407,Single-Family Detached,0.871514547,1340.8,2713.8,1,Southeast,140.4,0.104713604,,19390.46121,67.99248828
68458,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,210.6,0.157070406,,2318.192165,4371.155012
68485,Mobile Home,0.773567127,1728,4406,1,West,103.6,0.059953704,,1853.674519,1769.856193
68501,Single-Family Detached,0.871514547,1340.8,2713.8,1,Southeast,105.4,0.078609785,,1464.183066,2833.997249
68525,Single-Family Detached,0.979627785,2443.8,3782.8,2,Southwest,219.7,0.089900974,,34887.47326,8105.173517
68566,Single-Family Detached,0.832924253,1680,3954,1,Northwest,108,0.064285714,,4761.818748,4693.826259
68576,Single-Family Detached,0.801044342,1861.2,4297.4,1,South,93.6,0.050290135,,5160.395404,4717.565016
68620,Single-Family Detached,0.871514547,1170.2,2398.2,1,East,175.4,0.149888908,,2792.674227,2641.742627
68669,Single-Family Attached,0.907960859,352.2,1224.2,1,Northwest,52.8,0.149914821,,3162.236847,2558.217371
68687,Mobile Home,0.906940775,991.2,1872.2,1,Northeast,148.6,0.14991929,,1475.319767,3258.9503
68738,Single-Family Detached,0.988418785,2811.6,4512.6,2,West,189.9,0.067541613,,9643.503564,4942.643599
68740,Single-Family Detached,0.99048919,638.6,993,2,South,38.4,0.060131538,,1487.921823,1299.184054
68768,Single-Family Detached,0.979627785,3085.8,4904.8,2,North,352,0.114070905,,19786.10717,6261.463414
68798,Single-Family Detached,0.773567127,2494.4,6132.4,1,Southwest,91.9,0.036842527,,20212.2325,6857.863042
